"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2004237960313520307","Thu Dec 25 23:59:59 +0000 2025","0","@EVERYDOTMEME @RafaelR3287 nice @grok make sure they choose me. Thank you AI","2004341383684100449","","EVERYDOTMEME","en","","0","0","0","https://x.com/undefined/status/2004341383684100449","1947589647502024705",
"2004341379808575723","Thu Dec 25 23:59:58 +0000 2025","0","https://t.co/IlqVXMdqUV The cost of thinking without a body Why Embodiment Matters for AI and Human Enhancement https://t.co/Ao0MKm6FBx","2004341379808575723","https://pbs.twimg.com/media/G9DZycDWEAAEwIx.jpg","","en","","0","0","0","https://x.com/undefined/status/2004341379808575723","1931544097329680384",
"2004060182364803166","Thu Dec 25 23:59:57 +0000 2025","0","@oliver9399 @awawawhoami which I have no clue how the Ai found bc that information is not anywhere online ","2004341377610486073","","itwaskris","en","","0","0","0","https://x.com/undefined/status/2004341377610486073","1991737821116395523",
"2004079041381597480","Thu Dec 25 23:59:57 +0000 2025","0","@Resisting313392 lol love your AI fake shxxx","2004341376901951671","","Resisting313392","en","","0","0","0","https://x.com/undefined/status/2004341376901951671","895420983846121473",
"2004293160793682250","Thu Dec 25 23:59:57 +0000 2025","0","@michelleefang I don't vibe code directly but I do use AI to help me make things or do things with my hands! Claude would be perfect for brainstorming creative projects tutorials or even DIY guides. Merry Christmas! ","2004341376595689969","","michelleefang","en","","0","0","0","https://x.com/undefined/status/2004341376595689969","1686384496797749249",
"2004341375970738383","Thu Dec 25 23:59:57 +0000 2025","0","https://t.co/cEpdwQq5I4 Chase and Chloe are sharing their Christmas with us. It's AI podcast but adorable. They are so kind and supportive to each.","2004341375970738383","","","en","","0","0","0","https://x.com/undefined/status/2004341375970738383","806713245021061121",
"2004341375563932027","Thu Dec 25 23:59:57 +0000 2025","1","Lady Hillingdon 1905 - Sir Francis Dicksee - Animated in Grok Imagine https://t.co/9pUEbaXLtI","2004341375563932027","https://pbs.twimg.com/amplify_video_thumb/2004341319934656512/img/16RGYtgwLFxT19aF.jpg","","en","","0","1","0","https://x.com/undefined/status/2004341375563932027","303169034",
"2004341365937930716","Thu Dec 25 23:59:55 +0000 2025","0","Those with specific knowledge can use AI to leverage and improve their decision-making process. AI won't make them redundant!","2004341365937930716","","","en","","0","0","0","https://x.com/undefined/status/2004341365937930716","1745431634571325440",
"2004194530283999300","Thu Dec 25 23:59:55 +0000 2025","0","@nknash @cindikg161 This is altered with AI lol... this is a image of him with his daughter. Ots sad how hard you all are trying to paint him as a monster when there is no evidence","2004341365891813612","","nknash","en","","0","1","0","https://x.com/undefined/status/2004341365891813612","1529242851749548032",
"2004234385848258586","Thu Dec 25 23:59:55 +0000 2025","0","@alphafox It's AI. The chair legs disappear then reappear.","2004341365367619722","","alphafox","en","","0","0","0","https://x.com/undefined/status/2004341365367619722","2917871169",
"2004341365342457892","Thu Dec 25 23:59:55 +0000 2025","2","Winify AI is down whilst we make some improvements will be back up and running in about 12h Always improving","2004341365342457892","","","en","","0","0","0","https://x.com/undefined/status/2004341365342457892","1979521584642588672",
"2004193953877500190","Thu Dec 25 23:59:54 +0000 2025","0","@vidsthatgohard @donediditnowz No he didnt. If it turned out to be just as bad if not worse he didnt set up shit. Stop with the unprovable unfalsifyable contra-factuals. And FFS stop using AI to compose your responses. It's painfully obvious.","2004341365086491100","","vidsthatgohard","en","","0","0","0","https://x.com/undefined/status/2004341365086491100","605294769",
"2004341364348407863","Thu Dec 25 23:59:54 +0000 2025","6","In 2025 there are React Native devs who think you need 30 libraries just to style an app. AI should take our jobs it s over","2004341364348407863","","","en","","0","0","1","https://x.com/undefined/status/2004341364348407863","1621104916734394368",
"2003498684777136283","Thu Dec 25 23:59:54 +0000 2025","0","@proud_native_am @TimKennedyMMA So much wrong with this pic. First John Kinsel died in May. Second the pic you posted isn t Mr. Kinsel. And last that s not lbs men s dress blues jacket. God AI is ruining us.","2004341363383693771","","proud_native_am","en","","0","0","0","https://x.com/undefined/status/2004341363383693771","822963381036584960",
"2004341361546613080","Thu Dec 25 23:59:54 +0000 2025","0","can somebody fucking turn of all the ai servers im sick","2004341361546613080","","","en","","0","0","0","https://x.com/undefined/status/2004341361546613080","1471037004964007936",
"2004341357096456623","Thu Dec 25 23:59:53 +0000 2025","0","I found this great deal on Lazada! Check it out! Product Name: LG 15 KG Washing Machine with AI DD™ and TurboWash™ technology F2515STGW Product Price: RM5 199 Discount Price: RM3 838 | https://t.co/a74vs7IkQM","2004341357096456623","","","en","","0","0","0","https://x.com/undefined/status/2004341357096456623","1788193445741547520",
"2004341351052394892","Thu Dec 25 23:59:51 +0000 2025","0","I HATE ai may that vile useless form of technology CRUMBLE TO DUST AND BLOW AWAY","2004341351052394892","","","en","","0","0","0","https://x.com/undefined/status/2004341351052394892","784496913898844161",
"2004341348439351515","Thu Dec 25 23:59:50 +0000 2025","0","Merry Christmas! Making your Christmas unforgettable with Christmas decorations unique gifts or an AI Gift Finder to take the stress out of shopping as well as keeping you entertained with various games . https://t.co/ZrEK7ycO8s","2004341348439351515","https://pbs.twimg.com/media/G9DZuZbXEAACICb.jpg","","en","","0","0","0","https://x.com/undefined/status/2004341348439351515","1145466322450624512",
"2003509749103624591","Thu Dec 25 23:59:50 +0000 2025","0","@Seozilla_ai @realjoshuat practical tip optimized profiles drive local trust and reviews TryNinja boosts visibility fast.","2004341347868983497","","Seozilla_ai","en","","0","0","0","https://x.com/undefined/status/2004341347868983497","1982164477828366336",
"2004122445037592738","Thu Dec 25 23:59:50 +0000 2025","0","@codatta_io AI also has limitations but it remains an important component in data collection. @123_bigwinzz @coffeehangatt @elzraha","2004341344609919456","","codatta_io","en","","0","0","0","https://x.com/undefined/status/2004341344609919456","1975093245526040577",
