"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2004199557127614927","Thu Dec 25 14:36:25 +0000 2025","2"," AI 2024 vs 2025 Christmas 2024 Top Models GPT-4o (OpenAI) Claude 3.5 (Anthropic) Gemini 2.0 (Google) Grok-2 (xAI) Christmas 2025 Top Models GPT-5.2 (OpenAI) Gemini 3 (Google) Claude Opus 4.5 (Anthropic) Grok-4.1 (xAI) Christmas 2026 will be","2004199557127614927","","","en","","0","0","0","https://x.com/undefined/status/2004199557127614927","1127568289234857984",
"2004120957989146843","Thu Dec 25 09:24:05 +0000 2025","1","【アドベントカレンダー25日目】 最終日はCTOのLanさんによるJAPAN AIの1年の総括です！ 激動の時代の中で、プロダクト・組織ともに大きく成長したJAPAN AIが、これから先どこを目指していくか、ぜひご一読ください https://t.co/4Wi9OPTuUe #アドベントカレンダー","2004120957989146843","","","ja","","0","0","0","https://x.com/undefined/status/2004120957989146843","1957671982713171970",
"2003889612104884365","Thu Dec 25 09:18:32 +0000 2025","0","@febreezy_lalala You can turn off AI results on Pinterest!","2004119558664474653","","febreezy_lalala","en","","0","0","0","https://x.com/undefined/status/2004119558664474653","737597273379459073",
"2004093252895756791","Thu Dec 25 09:18:32 +0000 2025","0","@DrSomantrixyz Project Zero's pushing the boundaries of AI agents on-chain focusing on transparency and measurable performance they're making autonomous AI a reality in Web3.","2004119558614061138","","DrSomantrixyz","en","","0","0","0","https://x.com/undefined/status/2004119558614061138","218146179",
"2003923745992548471","Thu Dec 25 09:18:31 +0000 2025","1","@Darrell20598993 Oh and that GIF I sent you is real not AI","2004119556147781920","","Darrell20598993","en","","0","1","0","https://x.com/undefined/status/2004119556147781920","1614843179676872704",
"2003857952583618715","Thu Dec 25 09:18:31 +0000 2025","0","@ChainOpera_AI Merry Christmas Agentic AI done on-chain is the future glad to be early 0x7d1280b3e07255d89f15da35dac7c11da560194a","2004119555590050088","","ChainOpera_AI","en","","0","0","0","https://x.com/undefined/status/2004119555590050088","1995167611416653824",
"2004119553870344352","Thu Dec 25 09:18:31 +0000 2025","7","FUCK AI !!!!","2004119553870344352","","","en","","0","0","0","https://x.com/undefined/status/2004119553870344352","1447163738197569541",
"2004119553757110413","Thu Dec 25 09:18:31 +0000 2025","0","This Christmas unwrap the ultimate gift: control over your data You are AI companion runs privately on your device offering spending tips insights and the power to sell your data for real cash. No more Big Tech profiting off you make this holiday season merry and profitable https://t.co/sKEcBQgpNd","2004119553757110413","https://pbs.twimg.com/media/G9AQGI4bQAAybof.jpg","","en","","0","0","1","https://x.com/undefined/status/2004119553757110413","1803859048720404481",
"2004119550770786587","Thu Dec 25 09:18:30 +0000 2025","3","This repo teaches you how to build ai agents from scratch step by step https://t.co/LcSVijxwZB","2004119550770786587","https://pbs.twimg.com/media/G9AQGuObUAAnAvg.jpg","","en","","0","0","0","https://x.com/undefined/status/2004119550770786587","1204386433332436993",
"2004117014064099543","Thu Dec 25 09:18:30 +0000 2025","1","@AbhinavXJ @MiniMax__AI @blackboxai This is cool","2004119550527467705","","AbhinavXJ","en","","0","1","0","https://x.com/undefined/status/2004119550527467705","1874455700430082048",
